time,chassis_x,chassis_y,chassis_z,roll_deg,pitch_deg,yaw_deg,susp_FL,susp_FR,susp_RL,susp_RR,steer_deg,steer_FL_deg,steer_FR_deg,speed_mps
0.7820,0.3551,-0.0016,1.1900,-0.003,0.001,-0.193,0.8863,0.8901,0.9337,0.9295,0.000,0.000,0.000,0.9209
0.7840,0.3569,-0.0016,1.1900,0.000,-0.001,-0.194,0.8862,0.8901,0.9339,0.9294,0.000,0.000,0.000,0.9235
0.7860,0.3588,-0.0016,1.1900,0.002,-0.002,-0.195,0.8861,0.8902,0.9339,0.9293,0.000,0.000,0.000,0.9259
0.7880,0.3606,-0.0016,1.1900,0.001,-0.001,-0.196,0.8860,0.8901,0.9340,0.9292,0.000,0.000,0.000,0.9279
0.7900,0.3625,-0.0016,1.1900,-0.001,-0.000,-0.197,0.8859,0.8901,0.9339,0.9296,0.000,0.000,0.000,0.9302
0.7920,0.3643,-0.0016,1.1900,-0.001,-0.001,-0.198,0.8859,0.8900,0.9337,0.9297,0.000,0.000,0.000,0.9327
0.7940,0.3662,-0.0016,1.1900,-0.001,-0.002,-0.199,0.8859,0.8899,0.9335,0.9296,0.000,0.000,0.000,0.9348
0.7960,0.3681,-0.0016,1.1899,-0.002,-0.002,-0.200,0.8858,0.8898,0.9333,0.9297,0.000,0.000,0.000,0.9367
0.7980,0.3700,-0.0016,1.1899,-0.000,-0.002,-0.200,0.8857,0.8898,0.9332,0.9295,0.000,0.000,0.000,0.9387
0.8000,0.3718,-0.0016,1.1900,0.000,0.000,-0.201,0.8858,0.8897,0.9336,0.9298,0.000,0.000,0.000,0.9407
0.8020,0.3737,-0.0017,1.1899,0.000,0.003,-0.202,0.8859,0.8895,0.9338,0.9299,0.000,0.000,0.000,0.9437
0.8040,0.3756,-0.0017,1.1900,0.000,-0.001,-0.202,0.8860,0.8894,0.9338,0.9299,0.000,0.000,0.000,0.9461
0.8060,0.3775,-0.0017,1.1900,0.001,-0.003,-0.203,0.8859,0.8895,0.9337,0.9298,0.000,0.000,0.000,0.9484
0.8080,0.3794,-0.0017,1.1900,0.003,-0.005,-0.203,0.8858,0.8896,0.9338,0.9298,0.000,0.000,0.000,0.9504
0.8100,0.3813,-0.0017,1.1900,-0.002,-0.003,-0.204,0.8857,0.8897,0.9339,0.9297,0.000,0.000,0.000,0.9526
0.8120,0.3832,-0.0017,1.1899,-0.007,-0.001,-0.205,0.8856,0.8897,0.9339,0.9303,0.000,0.000,0.000,0.9547
0.8140,0.3851,-0.0017,1.1899,-0.006,-0.004,-0.205,0.8855,0.8898,0.9338,0.9307,0.000,0.000,0.000,0.9575
0.8160,0.3871,-0.0017,1.1899,-0.010,-0.004,-0.206,0.8857,0.8899,0.9337,0.9308,0.000,0.000,0.000,0.9600
0.8180,0.3890,-0.0017,1.1899,-0.006,0.001,-0.207,0.8860,0.8900,0.9334,0.9305,0.000,0.000,0.000,0.9622
0.8200,0.3909,-0.0017,1.1899,-0.002,0.006,-0.207,0.8862,0.8900,0.9342,0.9303,0.000,0.000,0.000,0.9635
0.8220,0.3928,-0.0017,1.1900,-0.007,0.004,-0.208,0.8865,0.8901,0.9347,0.9301,0.000,0.000,0.000,0.9662
0.8240,0.3948,-0.0017,1.1900,-0.009,0.003,-0.209,0.8867,0.8897,0.9351,0.9298,0.000,0.000,0.000,0.9685
0.8260,0.3967,-0.0017,1.1899,-0.011,0.002,-0.210,0.8869,0.8893,0.9353,0.9295,0.000,0.000,0.000,0.9709
0.8280,0.3987,-0.0017,1.1899,-0.006,0.002,-0.211,0.8872,0.8889,0.9353,0.9292,0.000,0.000,0.000,0.9731
0.8300,0.4006,-0.0017,1.1899,0.002,-0.001,-0.212,0.8873,0.8886,0.9349,0.9288,0.000,0.000,0.000,0.9751
0.8320,0.4026,-0.0017,1.1899,0.005,-0.008,-0.213,0.8873,0.8884,0.9345,0.9284,0.000,0.000,0.000,0.9765
0.8340,0.4045,-0.0017,1.1900,0.003,-0.007,-0.214,0.8873,0.8884,0.9339,0.9279,0.000,0.000,0.000,0.9779
0.8360,0.4065,-0.0017,1.1900,0.001,-0.003,-0.215,0.8872,0.8885,0.9341,0.9285,0.000,0.000,0.000,0.9789
0.8380,0.4085,-0.0017,1.1901,-0.002,0.001,-0.216,0.8872,0.8885,0.9341,0.9288,0.000,0.000,0.000,0.9820
0.8400,0.4104,-0.0018,1.1900,-0.002,0.002,-0.217,0.8871,0.8885,0.9339,0.9290,0.000,0.000,0.000,0.9843
0.8420,0.4124,-0.0018,1.1900,-0.001,0.001,-0.218,0.8870,0.8885,0.9338,0.9292,0.000,0.000,0.000,0.9866
0.8440,0.4144,-0.0018,1.1900,-0.001,-0.000,-0.219,0.8869,0.8885,0.9335,0.9293,0.000,0.000,0.000,0.9888
0.8460,0.4164,-0.0018,1.1900,-0.001,-0.002,-0.220,0.8868,0.8884,0.9335,0.9293,0.000,0.000,0.000,0.9909
0.8480,0.4183,-0.0018,1.1899,-0.003,-0.004,-0.221,0.8867,0.8883,0.9335,0.9295,0.000,0.000,0.000,0.9931
0.8500,0.4203,-0.0018,1.1900,0.000,-0.000,-0.222,0.8865,0.8882,0.9334,0.9294,0.000,0.000,0.000,0.9955
0.8520,0.4223,-0.0018,1.1900,-0.000,0.001,-0.223,0.8865,0.8881,0.9340,0.9297,0.000,0.000,0.000,0.9976
0.8540,0.4243,-0.0018,1.1900,-0.001,0.002,-0.224,0.8864,0.8881,0.9346,0.9299,0.000,0.000,0.000,1.0009
0.8560,0.4263,-0.0018,1.1900,-0.000,-0.000,-0.225,0.8863,0.8880,0.9351,0.9301,0.000,0.000,0.000,1.0040
0.8580,0.4284,-0.0018,1.1900,-0.001,-0.002,-0.225,0.8862,0.8879,0.9355,0.9302,0.000,0.000,0.000,1.0070
0.8600,0.4304,-0.0018,1.1900,-0.000,-0.001,-0.226,0.8860,0.8878,0.9358,0.9301,0.000,0.000,0.000,1.0100
0.8620,0.4324,-0.0018,1.1900,-0.002,-0.000,-0.227,0.8860,0.8877,0.9356,0.9304,0.000,0.000,0.000,1.0126
0.8640,0.4344,-0.0018,1.1900,0.000,-0.001,-0.228,0.8860,0.8876,0.9354,0.9305,0.000,0.000,0.000,1.0151
0.8660,0.4365,-0.0018,1.1900,-0.000,-0.000,-0.229,0.8859,0.8875,0.9353,0.9305,0.000,0.000,0.000,1.0173
0.8680,0.4385,-0.0018,1.1900,-0.000,-0.001,-0.229,0.8857,0.8875,0.9352,0.9305,0.000,0.000,0.000,1.0196
0.8700,0.4405,-0.0019,1.1900,-0.002,-0.002,-0.230,0.8857,0.8873,0.9352,0.9306,0.000,0.000,0.000,1.0218
0.8720,0.4426,-0.0019,1.1900,0.000,-0.000,-0.231,0.8856,0.8871,0.9352,0.9303,0.000,0.000,0.000,1.0244
0.8740,0.4446,-0.0019,1.1900,0.000,-0.000,-0.231,0.8856,0.8870,0.9348,0.9303,0.000,0.000,0.000,1.0265
